state,action,reward,state_0,state_1,mu,trials,correct,contrast_diff,subjective_obs,condition,contrast,value_a1,congruence,choice_cond
1,0,0,0.348369272910301,0.651630727089699,0.271300015288817,6,0,0.0263157894736842,0.0117326894337862,NaN,0,0.57536750636712,1,1
0,0,1,0.0523406144179374,0.947659385582063,0.233640958013389,7,1,-0.00526315789473684,0.0493605774470241,NaN,0,0.70475938927687,1,1
0,1,1,0.944435485663411,0.0555645143365895,0.204269044196761,8,0,-0.0473684210526316,-0.0484419838105076,NaN,0,0.26324117962768,1,1
0,1,1,0.658185700556901,0.341814299443099,0.193512714945785,9,0,-0.0263157894736842,-0.0122688070606446,NaN,0,0.406439183159805,1,1
0,0,1,0.414070144188385,0.585929855811615,0.187663119038055,10,1,-0.0157894736842105,0.00653323400114706,NaN,0,0.552672816425604,1,1
1,0,1,0.0294828463819372,0.970517153618063,0.166232502560517,11,0,0.0263157894736842,0.0577376969444085,NaN,0,0.793919720400316,1,1
0,1,0,0.989499831084463,0.010500168915537,0.251211828550424,12,0,-0.068421052631579,-0.071318776756493,NaN,0,0.173241732763779,1,1
0,1,1,0.999967804382266,3.21956177340162e-05,0.227256134652449,13,0,-0.0789473684210526,-0.133595914807709,NaN,0,0.251227848328153,1,1
0,1,0,0.993516337309898,0.00648366269010169,0.293535883447,14,0,-0.068421052631579,-0.0772058681054277,NaN,0,0.230792893099866,1,1
1,0,0,0.173767562006288,0.826232437993712,0.322740248672962,15,0,0.068421052631579,0.0283529381381591,NaN,0,0.634710584202606,1,1
0,0,1,0.205985107610174,0.794014892389826,0.306077791787228,16,1,-0.00526315789473684,0.0247432875244245,NaN,0,0.604234013422933,1,1
0,1,0,0.919561551116701,0.0804384488832991,0.346137858449781,17,0,-0.068421052631579,-0.0425157676798099,NaN,0,0.337275395052547,1,1
0,1,0,0.999972750880467,2.72491195329033e-05,0.393598893375116,18,0,-0.0578947368421053,-0.135241322263606,NaN,0,0.346146243665554,1,1
0,1,0,0.997195008740529,0.00280499125947092,0.433528227927447,19,0,-0.0578947368421053,-0.0869585274829416,NaN,0,0.394195801723278,1,1
1,0,1,0.00127610687102649,0.998723893128974,0.406821846873009,20,0,0.0473684210526316,0.0957090409296764,NaN,0,0.566302121902411,1,1
0,1,0,0.988565930343103,0.0114340696568965,0.440440333053516,21,0,-0.068421052631579,-0.0702527179616241,NaN,0,0.408952657859719,1,1
0,1,0,0.963059539725871,0.0369404602741289,0.468671452047839,22,0,-0.0368421052631579,-0.0545345019594054,NaN,0,0.44484065607507,1,1
0,1,0,0.879203598382208,0.120796401617792,0.489509998976284,23,0,-0.0473684210526316,-0.0354140547764883,NaN,0,0.476240203768902,1,1
0,1,0,0.783813501364084,0.216186498635915,0.50418165501165,24,0,-0.0263157894736842,-0.0236739770933711,NaN,0,0.494045592160293,1,1
1,0,0,0.0129695612368833,0.987030438763117,0.528476685049531,25,0,0.0894736842105263,0.0686605019466673,NaN,0,0.49592681344984,1,1
1,1,1,0.000782630276585421,0.999217369723415,0.666405789907805,1,1,0.1,0.100986054037852,NaN,0,0.5,0,1
